id,isPartOfCommunity,isInstanceOf,meta.organizationalLevel,meta.reviewStatus,meta.reviewLog,meta.reviewedBy,meta.befideOrganizationCategories,hasTopLevelOrganization,isDirectPartOf,meta.localId,label.fullName.de,label.fullName.en,label.short.de,label.short.en,label.acronym.de,label.acronym.en,description.de,description.en,head,headLiteral,links.homepage.de,links.homepage.en,location.country.code,location.city,location.lat,location.lng,links.rorId,uniquePeopleCount.professor.physicist.female,uniquePeopleCount.seniorResearcher.physicist.female,uniquePeopleCount.postDoc.physicist.female,uniquePeopleCount.phdStudent.physicist.female,uniquePeopleCount.masterStudent.physicist.female,uniquePeopleCount.bachelorStudent.physicist.female,uniquePeopleCount.professor.physicist.male,uniquePeopleCount.professor.physicist.nonbinary,uniquePeopleCount.professor.engineer.female,uniquePeopleCount.professor.other.female,uniquePeopleCount.professor.engineer.male,uniquePeopleCount.professor.other.male,uniquePeopleCount.professor.engineer.nonbinary,uniquePeopleCount.professor.other.nonbinary,uniquePeopleCount.seniorResearcher.other.female,uniquePeopleCount.seniorResearcher.engineer.nonbinary,uniquePeopleCount.seniorResearcher.engineer.male,uniquePeopleCount.seniorResearcher.engineer.female,uniquePeopleCount.seniorResearcher.physicist.nonbinary,uniquePeopleCount.seniorResearcher.physicist.male,uniquePeopleCount.seniorResearcher.other.nonbinary,uniquePeopleCount.seniorResearcher.other.male,uniquePeopleCount.postDoc.other.nonbinary,uniquePeopleCount.postDoc.other.male,uniquePeopleCount.postDoc.other.female,uniquePeopleCount.postDoc.engineer.nonbinary,uniquePeopleCount.postDoc.engineer.male,uniquePeopleCount.postDoc.engineer.female,uniquePeopleCount.postDoc.physicist.nonbinary,uniquePeopleCount.postDoc.physicist.male,uniquePeopleCount.phdStudent.other.nonbinary,uniquePeopleCount.phdStudent.other.male,uniquePeopleCount.phdStudent.other.female,uniquePeopleCount.phdStudent.engineer.nonbinary,uniquePeopleCount.phdStudent.engineer.male,uniquePeopleCount.phdStudent.engineer.female,uniquePeopleCount.phdStudent.physicist.nonbinary,uniquePeopleCount.phdStudent.physicist.male,uniquePeopleCount.masterStudent.other.nonbinary,uniquePeopleCount.masterStudent.other.male,uniquePeopleCount.masterStudent.other.female,uniquePeopleCount.masterStudent.engineer.nonbinary,uniquePeopleCount.masterStudent.engineer.male,uniquePeopleCount.masterStudent.engineer.female,uniquePeopleCount.masterStudent.physicist.nonbinary,uniquePeopleCount.masterStudent.physicist.male,uniquePeopleCount.bachelorStudent.other.nonbinary,uniquePeopleCount.bachelorStudent.other.male,uniquePeopleCount.bachelorStudent.other.female,uniquePeopleCount.bachelorStudent.engineer.male,uniquePeopleCount.bachelorStudent.engineer.nonbinary,uniquePeopleCount.bachelorStudent.engineer.female,uniquePeopleCount.bachelorStudent.physicist.nonbinary,uniquePeopleCount.bachelorStudent.physicist.male,facilities-csv,uniquePeopleCountSum.female,uniquePeopleCountSum.male,uniquePeopleCountSum.nonbinary,uniquePeopleCountSum.physicist,uniquePeopleCountSum.engineer,uniquePeopleCountSum.total,uniquePeopleCountSum.other,courses,uniquePeopleCountSum.professor,uniquePeopleCountSum.seniorResearcher,uniquePeopleCountSum.postDoc,uniquePeopleCountSum.phdStudent,uniquePeopleCountSum.masterStudent,uniquePeopleCountSum.bachelorStudent
:fz-juelich/zea/zea-1,true,/organization/formal-organization/sub-department,02 intermediate level,01: in preparation,,,hgf,,:fz-juelich/zea,zea-1,Engineering and Technology ,Engineering and Technology ,FZJ-ZEA-1,FZJ-ZEA-1,,,,,,,https://www.fz-juelich.de/de/zea/zea-1,https://www.fz-juelich.de/en/zea/zea-1,,Jülich,50.921490,6.362670,https://ror.org/02nv7yv05,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:fz-juelich/zea/zea-1/beschleunigerphysik,true,/organization/working-group,05 working group,01: in preparation,,,hgf,,:fz-juelich/zea/zea-1,beschleunigerphysik,Beschleunigerphysik,Accelerator physics,FZJ-ZEA-1,FZJ-ZEA-1,,,,,,Dr. Frank Martin Esser,https://www.fz-juelich.de/de/zea/zea-1/forschung/forschungsbereiche/beschleuniger_physik,https://www.fz-juelich.de/en/zea/zea-1/science/research_areas/accelerator_physics,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi,true,/organization/research-institution,01 formal-organisation,01: in preparation,,,hgf,,:,gsi,GSI Helmholtzzentrum für Schwerionenforschung,GSI Helmholtz Centre for Heavy Ion Research,GSI,GSI,,,,,,,https://www.gsi.de/start/aktuelles.htm,https://www.gsi.de/start/aktuelles.htm,DE,Darmstadt,49.871670,8.650270,https://ror.org/02k8cbn47,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc,false,/organization/formal-organization/department,03 working group cluster,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi,acc,Bereich: Beschleuniger & Betrieb,Accelerator Operations,ACC,ACC,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aco,false,/organization/formal-organization/sub-department,04 intermediate level,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,aco,Abteilung Kontrollsysteme,Department Control systems,ACC/ACO,ACC/ACO,,,,,,,https://www.gsi.de/work/project_management_fair/commons/control-systems,https://www.gsi.de/en/work/project_management_fair/commons/control-systems,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aco/app,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aco,app,Gruppe: Applikationen,Applications Group,ACC/ACO/APP,ACC/ACO/APP,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/ap,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/ap,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aco/fec,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aco,fec,Gruppe: Front-End Control,Front-End Control Group,ACC/ACO/FEC,ACC/ACO/FEC,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/fe,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aco/hel,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aco,hel,Gruppe: Hardware und Elektronik ,Group Electronics,ACC/ACO/HEL,ACC/ACO/HEL,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/hw,https://www.gsi.de/en/work/project_management_fair/commons/control-systems/hel-group,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aco/ind,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aco,ind,Gruppe: Industrielle Steuerung ,Industrial Controls Group,ACC/ACO/IND,ACC/ACO/IND,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/ind,https://www.gsi.de/en/work/project_management_fair/commons/control-systems/ind-group,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aco/inn,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aco,inn,Gruppe: Netzwerke und Infrastruktur,Networks and IT-Infrastructure Group,ACC/ACO/INN,ACC/ACO/INN,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/in,https://www.gsi.de/en/work/project_management_fair/commons/control_systems/in,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aco/ser,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aco,ser,Gruppe: Systemdienste,System Services Group,ACC/ACO/TOS,ACC/ACO/TOS,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/software-services-group-ser,https://www.gsi.de/en/work/project_management_fair/commons/control-systems/ser-group,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aco/tos,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aco,tos,Gruppe: Timing,Timing Group,ACC/ACO/TOS,ACC/ACO/TOS,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/control_systems/tg,https://www.gsi.de/en/work/gesamtprojektleitung_fair/commons/control_systems/tg,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aph,false,/organization/formal-organization/sub-department,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,aph,Abteilung: Beschleunigerphysik,Department Accelerator physics,ACC/APH,ACC/APH,,,,,boine-frankenheim.oliver,,https://www.gsi.de/work/gesamtprojektleitung_fair/beschleunigerphysik,https://www.gsi.de/en/work/project_management_fair/accelerator_physics,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aph/ecr,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aph,ecr,Gruppe: ECR,Group: ECR,ACC/IOS/ECR,ACC/IOS/ECR,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aph/hc,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aph,hc,Gruppe: Hochstrom-Gruppe,Group: High current group,ACC/IOS/HC,ACC/IOS/HC,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/aph/ope,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/aph,ope,Gruppe: Betriebsleitung,Group: Operation Department,ACC/OPE,ACC/OPE,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/bco,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,bco,Abteilung: Strahlkühlung,Department Vacuum systems,ACC/BCO,ACC/BCO,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/strahlkuehlung,https://www.gsi.de/en/work/accelerator_operations/departments/beam_cooling,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/bea,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,bea,Abteilung: Strahldiagnose,Department Beam Diagnostics,ACC/BEA,ACC/BEA,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/beam_instrumentation,https://www.gsi.de/en/work/project_management_fair/commons/beam_instrumentation,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/cry,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,cry,Abteilung:  Kryogenik,Department Cryogenics,ACC/CRY,ACC/CRY,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/cryogenics,https://www.gsi.de/en/work/project_management_fair/commons/cryogenics,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/dec,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,dec,Abteilung: Decceleratoren ,Department Decelerators,ACC/DEC,ACC/DEC,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/deceleratoren,https://www.gsi.de/en/work/accelerator_operations/departments/decelerators,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/eps,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,eps,Abteilung: Elektrische Energiesysteme,Department Electric power systems,ACC/EPS,ACC/EPS,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/ios,true,/organization/formal-organization/sub-department,04 intermediate level,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,ios,Abteilung: Ionenquellen,Department Ion source department,ACC/IOS,ACC/IOS,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ionenquellen,https://www.gsi.de/en/work/accelerator_operations/departments/ion_sources,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/lin,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,lin,Abteilung: Linac,Department Linac,ACC/LIN,ACC/LIN,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/lrf,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,lrf,Abteilung: UNILAC RF,Department UNILAC RF,ACC/LRF,ACC/LRF,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/ncm,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,ncm,Abteilung: NC Magnete & Alignment,Department NC Magnets & Alignment,ACC/NCM,ACC/NCM,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/engineering/nc_magnets_alignment,https://www.gsi.de/en/work/project_management_fair/commons/engineering/nc_magnets_and_alignment,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/ope,true,/organization/formal-organization/sub-department,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,ope,Abteilung: Betrieb,Department Operation,ACC/OPE,ACC/OPE,,,,,ralph.hollinger,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/ope/acc,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/ope,acc,Gruppe: FAIR Commissioning & Operation,Group: Operation,ACC/OPE,ACC/OPE,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/ope/aps,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/ope,aps,Gruppe: Application Support,Group: Application Support,APS,APS,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/ope/tsu,false,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc/ope,tsu,Gruppe: Technical Support ,Group: Technical Support ,TSU,TSU,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/pli,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,pli,Abteilung: p-Linac/p-bar-Target,Department p-linac/p-bar-target,ACC/PLI,ACC/PLI,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/psu,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,psu,Abteilung: Post Stripper Upgrade,Department Post Stripper Upgrade,ACC/PSU,ACC/PSU,,,,,,,,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/unilac_post_stripper_upgrade,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/rhv,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,rhv,Abteilung: Ring HV,Department Ring HV,ACC/RHV,ACC/RHV,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/sis100sis18_sis/ring_hv_rhv,https://www.gsi.de/en/work/project_management_fair/sis100sis18_sis/ring_hv_rhv,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/rrf,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,rrf,Abteilung: Ring RF Systeme,Department Ring RF Systems,ACC/RRF,ACC/RRF,,,,,,,https://www.gsi.de/en/work/accelerator_operations/departments/ion_sources,https://www.gsi.de/en/work/project_management_fair/sis100sis18_sis/ring_rf_systems_rrf,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/scm,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,scm,Abteilung: SC Magnets & Testing ,Department SC Magnets & Testing,ACC/SCM,ACC/SCM,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/sis100sis18_sis/sc_magnets_testing_scm,https://www.gsi.de/en/work/project_management_fair/sis100sis18_sis/sc_magnets_testing_scm,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/sis,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,sis,Abteilung: SIS100/SIS18,Department SIS100/SIS18,ACC/SIS,ACC/SIS,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/sis100sis18_sis,https://www.gsi.de/en/work/project_management_fair/sis100sis18_sis,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/str,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,str,Abteilung: Speicherringe,Department Storage Rings,ACC/STR,ACC/STR,,,,,,,https://www.gsi.de/work/accelerator_operations/departments/storage_rings,https://www.gsi.de/en/work/accelerator_operations/departments/storage_rings,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/sys,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,sys,Abteilung: System Design SIS100/SIS18,Department System Design SIS100/SIS18,ACC/SYS,ACC/SYS,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/sis100sis18_sis,https://www.gsi.de/en/work/gesamtprojektleitung_fair/sis100sis18_sis,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:gsi/acc/vac,true,/organization/working-group,05 working group,01: in preparation,,aßmann.ralph,hgf,:gsi,:gsi/acc,vac,Abteilung: Vakuumsysteme,Department: Vacuum systems,ACC/VAC,ACC/VAC,,,,,,,,https://www.gsi.de/work/gesamtprojektleitung_fair/commons/vacuum_systems,,,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:hgf,false,/organization/consortium,other,01: in preparation,,,hgf,,,hgf,Helmholtz-Gemeinschaft Deutscher Forschungszentren,Helmholtz Association of German Research Centres,HGF,HGF,,,,,,,http://www.helmholtz.de/en/,http://www.helmholtz.de/en/,DE,Berlin,52.524370,13.410530,https://ror.org/0281dp749,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
:hij,true,/organization/research-institution,01 formal-organisation,01: in preparation,,,"university, hgf",,:,hij,Helmholtz-Institut Jena,Helmholtz Institute Jena,HIJ,HIJ,,,,,,,https://www.hi-jena.de/en/,https://www.hi-jena.de/en/,DE,Jena,50.934556,11.580699,https://ror.org/02rzw6h69,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
